"table_schema","table_name","column_name","data_type","character_maximum_length"
"public","mail_followers_edit","operation","character varying",NULL
"public","mail_followers_edit","message","text",NULL
"public","mail_followers_edit","notify","boolean",NULL
"public","mail_followers_edit","create_date","timestamp without time zone",NULL
"public","mail_followers_edit","write_date","timestamp without time zone",NULL
"public","mail_followers_edit_res_partner_rel","mail_followers_edit_id","integer",NULL
"public","mail_followers_edit_res_partner_rel","res_partner_id","integer",NULL
"public","mail_followers_mail_message_subtype_rel","mail_followers_id","integer",NULL
"public","mail_followers_mail_message_subtype_rel","mail_message_subtype_id","integer",NULL
"public","mail_gateway_allowed","id","integer",NULL
"public","mail_gateway_allowed","create_uid","integer",NULL
"public","mail_gateway_allowed","write_uid","integer",NULL
"public","mail_gateway_allowed","email","character varying",NULL
"public","mail_gateway_allowed","email_normalized","character varying",NULL
"public","mail_gateway_allowed","create_date","timestamp without time zone",NULL
"public","mail_gateway_allowed","write_date","timestamp without time zone",NULL
"public","mail_guest","id","integer",NULL
"public","mail_guest","country_id","integer",NULL
"public","mail_guest","create_uid","integer",NULL
"public","mail_guest","write_uid","integer",NULL
"public","mail_guest","name","character varying",NULL
"public","mail_guest","access_token","character varying",NULL
"public","mail_guest","email","character varying",NULL
"public","mail_guest","lang","character varying",NULL
"public","mail_guest","timezone","character varying",NULL
"public","mail_guest","create_date","timestamp without time zone",NULL
"public","mail_guest","write_date","timestamp without time zone",NULL
"public","mail_ice_server","id","integer",NULL
"public","mail_ice_server","create_uid","integer",NULL
"public","mail_ice_server","write_uid","integer",NULL
"public","mail_ice_server","server_type","character varying",NULL
"public","mail_ice_server","uri","character varying",NULL
"public","mail_ice_server","username","character varying",NULL
"public","mail_ice_server","credential","character varying",NULL
"public","mail_ice_server","create_date","timestamp without time zone",NULL
"public","mail_ice_server","write_date","timestamp without time zone",NULL
"public","mail_link_preview","id","integer",NULL
"public","mail_link_preview","create_uid","integer",NULL
"public","mail_link_preview","write_uid","integer",NULL
"public","mail_link_preview","source_url","character varying",NULL
"public","mail_link_preview","og_type","character varying",NULL
"public","mail_link_preview","og_title","character varying",NULL
"public","mail_link_preview","og_site_name","character varying",NULL
"public","mail_link_preview","og_image","character varying",NULL
"public","mail_link_preview","og_mimetype","character varying",NULL
"public","mail_link_preview","image_mimetype","character varying",NULL
"public","mail_link_preview","og_description","text",NULL
"public","mail_link_preview","create_date","timestamp without time zone",NULL
"public","mail_link_preview","write_date","timestamp without time zone",NULL
"public","mail_mail","id","integer",NULL
"public","mail_mail","mail_message_id","integer",NULL
"public","mail_mail","fetchmail_server_id","integer",NULL
"public","mail_mail","create_uid","integer",NULL
"public","mail_mail","write_uid","integer",NULL
"public","mail_mail","email_cc","character varying",NULL
"public","mail_mail","state","character varying",NULL
"public","mail_mail","failure_type","character varying",NULL
"public","mail_mail","body_html","text",NULL
"public","mail_mail","references","text",NULL
"public","mail_mail","headers","text",NULL
"public","mail_mail","email_to","text",NULL
"public","mail_mail","failure_reason","text",NULL
"public","mail_mail","is_notification","boolean",NULL
"public","mail_mail","auto_delete","boolean",NULL
"public","mail_mail","scheduled_date","timestamp without time zone",NULL
"public","mail_mail","create_date","timestamp without time zone",NULL
"public","mail_mail","write_date","timestamp without time zone",NULL
"public","mail_mail_res_partner_rel","mail_mail_id","integer",NULL
"public","mail_mail_res_partner_rel","res_partner_id","integer",NULL
"public","mail_message","id","integer",NULL
"public","mail_message","parent_id","integer",NULL
"public","mail_message","res_id","integer",NULL
"public","mail_message","record_alias_domain_id","integer",NULL
"public","mail_message","record_company_id","integer",NULL
"public","mail_message","subtype_id","integer",NULL
"public","mail_message","mail_activity_type_id","integer",NULL
"public","mail_message","author_id","integer",NULL
"public","mail_message","author_guest_id","integer",NULL
"public","mail_message","mail_server_id","integer",NULL
"public","mail_message","create_uid","integer",NULL
"public","mail_message","write_uid","integer",NULL
"public","mail_message","subject","character varying",NULL
"public","mail_message","model","character varying",NULL
"public","mail_message","message_type","character varying",NULL
"public","mail_message","email_from","character varying",NULL
"public","mail_message","incoming_email_cc","character varying",NULL
"public","mail_message","outgoing_email_to","character varying",NULL
"public","mail_message","message_id","character varying",NULL
"public","mail_message","reply_to","character varying",NULL
"public","mail_message","email_layout_xmlid","character varying",NULL
"public","mail_message","body","text",NULL
"public","mail_message","incoming_email_to","text",NULL
"public","mail_message","is_internal","boolean",NULL
"public","mail_message","reply_to_force_new","boolean",NULL
"public","mail_message","email_add_signature","boolean",NULL
"public","mail_message","date","timestamp without time zone",NULL
"public","mail_message","pinned_at","timestamp without time zone",NULL
"public","mail_message","create_date","timestamp without time zone",NULL
"public","mail_message","write_date","timestamp without time zone",NULL
"public","mail_message_link_preview","id","integer",NULL
"public","mail_message_link_preview","message_id","integer",NULL
"public","mail_message_link_preview","link_preview_id","integer",NULL
"public","mail_message_link_preview","sequence","integer",NULL
"public","mail_message_link_preview","create_uid","integer",NULL
"public","mail_message_link_preview","write_uid","integer",NULL
"public","mail_message_link_preview","is_hidden","boolean",NULL
"public","mail_message_link_preview","create_date","timestamp without time zone",NULL
"public","mail_message_link_preview","write_date","timestamp without time zone",NULL
"public","mail_message_reaction","id","integer",NULL
"public","mail_message_reaction","message_id","integer",NULL
"public","mail_message_reaction","partner_id","integer",NULL
"public","mail_message_reaction","guest_id","integer",NULL
"public","mail_message_reaction","content","character varying",NULL
"public","mail_message_res_partner_rel","mail_message_id","integer",NULL
"public","mail_message_res_partner_rel","res_partner_id","integer",NULL
"public","mail_message_res_partner_starred_rel","mail_message_id","integer",NULL
"public","mail_message_res_partner_starred_rel","res_partner_id","integer",NULL
"public","mail_message_schedule","id","integer",NULL
"public","mail_message_schedule","mail_message_id","integer",NULL
"public","mail_message_schedule","create_uid","integer",NULL
"public","mail_message_schedule","write_uid","integer",NULL
"public","mail_message_schedule","notification_parameters","text",NULL
"public","mail_message_schedule","scheduled_datetime","timestamp without time zone",NULL
"public","mail_message_schedule","create_date","timestamp without time zone",NULL
"public","mail_message_schedule","write_date","timestamp without time zone",NULL
"public","mail_message_subtype","id","integer",NULL
"public","mail_message_subtype","parent_id","integer",NULL
"public","mail_message_subtype","sequence","integer",NULL
"public","mail_message_subtype","create_uid","integer",NULL
"public","mail_message_subtype","write_uid","integer",NULL
"public","mail_message_subtype","relation_field","character varying",NULL
"public","mail_message_subtype","res_model","character varying",NULL
"public","mail_message_subtype","name","jsonb",NULL
"public","mail_message_subtype","description","jsonb",NULL
"public","mail_message_subtype","internal","boolean",NULL
"public","mail_message_subtype","default","boolean",NULL
"public","mail_message_subtype","hidden","boolean",NULL
"public","mail_message_subtype","track_recipients","boolean",NULL
"public","mail_message_subtype","create_date","timestamp without time zone",NULL
"public","mail_message_subtype","write_date","timestamp without time zone",NULL
"public","mail_message_translation","id","integer",NULL
"public","mail_message_translation","message_id","integer",NULL
"public","mail_message_translation","create_uid","integer",NULL
